customerid	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
19685	Home	993 Piedmont Dr.	NULL	Beverly Hills	California	90210	United States
25158	Home	993 Piedmont Dr.	NULL	Bremerton	Washington	98312	United States
28089	Home	9930 Clinton Dr	NULL	Chula Vista	California	91910	United States
28484	Home	9930 Clinton Dr	NULL	Townsville	Queensland	4810	Australia
17525	Home	9932 San Carlos Ave.	NULL	Concord	California	94519	United States
11899	Home	9935 San Carlos Avenue	NULL	Melton	Victoria	3337	Australia
14360	Home	9937 Las Lomas Way	NULL	Mill Valley	California	94941	United States
25584	Home	9937 Las Lomas Way	NULL	W. York	England	BD1 4SJ	United Kingdom
25975	Home	9938 Eastgate Lane	NULL	Bremerton	Washington	98312	United States
12769	Home	994 Counting Drive	NULL	Olympia	Washington	98501	United States
24283	Home	994 Counting Drive	NULL	Townsville	Queensland	4810	Australia
21408	Home	9940 Northwood Dr.	NULL	Bendigo	Victoria	3550	Australia
15857	Home	9940 Northwood Dr.	NULL	Chula Vista	California	91910	United States
14098	Home	9941 Clyde Street	NULL	Issaquah	Washington	98027	United States
25094	Home	9941 Graham Ave.	NULL	Vancouver	British Columbia	V7L 4J4	Canada
16688	Home	9941 Roanwood Way	NULL	Findon	South Australia	5023	Australia
21310	Home	9941 Roanwood Way	NULL	Los Angeles	California	90012	United States
13759	Home	9941 Stonehedge Dr.	NULL	El Cajon	California	92020	United States
11080	Home	9941 Stonehedge Dr.	NULL	Perth	South Australia	6006	Australia
23308	Home	9943 Northwood Drive	NULL	Wollongong	New South Wales	2500	Australia
14222	Home	9943 Stonehedge Dr.	NULL	Darlinghurst	New South Wales	2010	Australia
23768	Home	9943 Stonehedge Dr.	NULL	Runcorn	England	TY31	United Kingdom
22557	Home	9944 Maywood Lane	NULL	Leeds	England	LE18	United Kingdom
15830	Home	9944 Maywood Lane	NULL	Matraville	New South Wales	2036	Australia
27853	Home	9944/998, rue Faubourg St Antoine	NULL	Saint Germain en Laye	Yveline	78100	France
14919	Home	9947 Buskirk Avenue	NULL	Concord	California	94519	United States
22359	Home	9947 Buskirk Avenue	NULL	Vancouver	British Columbia	V7L 4J4	Canada
25013	Home	9948 Almond Avve	NULL	Hervey Bay	Queensland	4655	Australia
18706	Home	995 Roundtree Place	NULL	Goulburn	New South Wales	2580	Australia
15514	Home	995 Roundtree Place	NULL	Walla Walla	Washington	99362	United States
23382	Home	995 W. 108th Street	NULL	Woodland Hills	California	91364	United States
22663	Home	995, rue de Courtaboeuf	NULL	Boulogne-sur-Mer	Pas de Calais	62200	France
17907	Home	9950 Corte Vallencia	NULL	Wollongong	New South Wales	2500	Australia
23071	Home	9950 Edward Ave	NULL	Concord	California	94519	United States
18331	Home	9950 Edward Ave	NULL	Cranbourne	Victoria	3977	Australia
15884	Home	9955 Auburn	NULL	Daly City	California	94015	United States
29190	Home	9955 Terra Grand	NULL	Rhodes	New South Wales	2138	Australia
22645	Home	9955, rue Ste-Honoré	NULL	Metz	Moselle	57000	France
28071	Home	9956 La Salle St.	NULL	Berkeley	California	94704	United States
21567	Home	9956 La Salle St.	NULL	Sydney	New South Wales	1002	Australia
16801	Home	9956 Mcneil Place	NULL	Bellingham	Washington	98225	United States
27482	Home	9956 Mcneil Place	NULL	Coffs Harbour	New South Wales	2450	Australia
24762	Home	9958 Ronda Ct.	NULL	Burien	Washington	98168	United States
27240	Home	9958 Ronda Ct.	NULL	Yakima	Washington	98901	United States
24644	Home	9959 Edwards Ave.	NULL	El Cajon	California	92020	United States
19628	Home	9959 Edwards Ave.	NULL	Warrnambool	Victoria	3280	Australia
17531	Home	9959 Kirkwood Dr.	NULL	Oregon City	Oregon	97045	United States
17305	Home	9959 Stonewood Dr.	NULL	Malabar	New South Wales	2036	Australia
20586	Home	996, rue Maillard	NULL	Roissy en Brie	Seine et Marne	77680	France
20313	Home	9961 Tice	NULL	Beaverton	Oregon	97005	United States
17376	Home	9961 Tice	NULL	Burien	Washington	98168	United States
27671	Home	9963 Pacific	NULL	Ballard	Washington	98107	United States
12545	Home	9963 Pacific	NULL	Berks	England	SL4 1RH	United Kingdom
17389	Home	9964 North Ridge Drive	NULL	Burien	Washington	98168	United States
16020	Home	9965 V. Street	NULL	Langford	British Columbia	V9	Canada
20933	Home	9965 V. Street	NULL	Oxford	England	OX1	United Kingdom
21287	Home	9966 Vallet Crest Dr.	NULL	Chula Vista	California	91910	United States
25172	Home	9966 Vallet Crest Dr.	NULL	Oakland	California	94611	United States
26476	Home	9967 Malibu Place	NULL	Downey	California	90241	United States
15242	Home	9967 Malibu Place	NULL	Sydney	New South Wales	1002	Australia
12926	Home	9967 Stroer Lane	NULL	Lakewood	California	90712	United States
12620	Home	9967, quai de Grenelle	NULL	Villeneuve-d'Ascq	Nord	59491	France
19074	Home	9967, rue de Terre Neuve	NULL	Colomiers	Garonne (Haute)	31770	France
16258	Home	9967, rue Marbeuf	NULL	Orleans	Loiret	45000	France
25648	Home	9967, rue Marbeuf	NULL	Saint-Denis	Seine Saint Denis	93400	France
15245	Home	9968 Northwood Dr.	NULL	Santa Monica	California	90401	United States
26347	Home	9969 Coldwater Drive	NULL	Bremerton	Washington	98312	United States
18238	Home	9969 Coldwater Drive	NULL	Caloundra	Queensland	4551	Australia
15753	Home	997 Grasswood Ct.	NULL	Townsville	Queensland	4810	Australia
26387	Home	997 Grasswood Ct.	NULL	Watford	England	WA3	United Kingdom
15020	Home	9970 Loma Linda	NULL	East Brisbane	Queensland	4169	Australia
26520	Home	9970 Loma Linda	NULL	Edmonds	Washington	98020	United States
26750	Home	9970 San Miguel Rd	NULL	Lavender Bay	New South Wales	2060	Australia
21328	Home	9970 San Miguel Rd	# 170	Oakland	California	94611	United States
22916	Home	9972 San Miguel Rd	NULL	East Brisbane	Queensland	4169	Australia
15546	Home	9972 San Miguel Rd	NULL	W. Linn	Oregon	97068	United States
23033	Home	9973 Mcnutt Ave	NULL	Lakewood	California	90712	United States
26056	Home	9975 Haynes Court	NULL	Bellflower	California	90706	United States
18951	Home	9975 Haynes Court	NULL	Shawnee	British Columbia	V9B 2C3	Canada
20388	Home	9975 Rose Dr.	NULL	Bellingham	Washington	98225	United States
23070	Home	9975 Rose Dr.	NULL	Victoria	British Columbia	V8V	Canada
21562	Home	9976 Manila Avenue	NULL	Darlinghurst	New South Wales	2010	Australia
11645	Home	9976 Manila Avenue	NULL	Salem	Oregon	97301	United States
28664	Home	9979 Sundance Dr.	NULL	Beaverton	Oregon	97005	United States
12911	Home	9979 Sundance Dr.	NULL	Burlingame	California	94010	United States
24980	Home	998 Green Hill Rd.	NULL	Lincoln Acres	California	91950	United States
14902	Home	9982 Climbing Dr	NULL	Bellflower	California	90706	United States
22372	Home	9982 Fawn Glen Circle	NULL	San Gabriel	California	91776	United States
18957	Home	9982 San Ramon Road	NULL	Burien	Washington	98168	United States
19785	Home	9986 El Pintado	NULL	Goulburn	New South Wales	2580	Australia
27209	Home	9986 Pinto	NULL	Burlingame	California	94010	United States
15634	Home	9987 Roseann Dr.	NULL	Warrington	England	WA1	United Kingdom
23305	Home	9988 Belmont	NULL	Hervey Bay	Queensland	4655	Australia
27992	Home	9988 Belmont	NULL	Salem	Oregon	97301	United States
13482	Home	9990 Sunny Ave	NULL	Berkeley	California	94704	United States
28067	Home	9991 El Pintado Road	NULL	Lemon Grove	California	91945	United States
28973	Home	9993 Mt. Hood Circle	NULL	Mill Valley	California	94941	United States
15964	Home	9993 Oak Grove Rd.	NULL	La Jolla	California	92806	United States
27716	Home	9993 Oak Grove Rd.	NULL	Lavender Bay	New South Wales	2060	Australia
20838	Home	9993 Rosebuck Way	NULL	Stoke-on-Trent	England	AS23	United Kingdom
15839	Home	9994 Meadowbrook Dr.	NULL	Santa Monica	California	90401	United States
22149	Home	9995 All Ways Drive	NULL	Hobart	Tasmania	7001	Australia
27337	Home	9995 Altura Drive	NULL	Watford	England	WA3	United Kingdom
24619	Home	9995 Le Jean Way	NULL	El Cajon	California	92020	United States
15426	Home	9995 Le Jean Way	NULL	Malabar	New South Wales	2036	Australia
20411	Home	9995 Valley View Road	NULL	El Cajon	California	92020	United States
17958	Home	9996 Asilomaar Dr.	NULL	London	England	SW8 4BG	United Kingdom
23868	Home	9996 Asilomaar Dr.	NULL	Victoria	British Columbia	V8V	Canada
29009	Home	9996 Solano Drive	NULL	Burlingame	California	94010	United States
19870	Home	9996 Solano Drive	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
25510	Home	9997 Montgomery Ave.	NULL	London	England	W1Y 3RA	United Kingdom
24264	Home	9997 Montgomery Ave.	NULL	Newport Beach	California	92625	United States
22879	Home	9998 Rockne Drive	NULL	Downey	California	90241	United States
19027	Home	9bis, rue des Peupliers	NULL	Chatou	Yveline	78400	France
24873	Home	Alderstr 2577	NULL	Poing	Saarland	66041	Germany
15456	Home	Alderstr 2646	NULL	Saarlouis	Saarland	66740	Germany
13580	Home	Alderstr 27	NULL	Offenbach	Saarland	63009	Germany
27157	Home	Alderstr 2757	NULL	Münster	Saarland	48001	Germany
22655	Home	Alderstr 284	NULL	Hof	Bayern	95010	Germany
20865	Home	Alderstr 2984	NULL	Kassel	Hessen	34117	Germany
28752	Home	Alderstr 3955	NULL	Berlin	Hessen	12171	Germany
14164	Home	Alderstr 3981	NULL	Duesseldorf	Hessen	40605	Germany
16279	Home	Alderstr 3981	NULL	Erlangen	Bayern	91054	Germany
14943	Home	Alderstr 6246	NULL	Stuttgart	Saarland	70452	Germany
11246	Home	Alderstr 7690	NULL	Hamburg	Hamburg	20354	Germany
27858	Home	Alderstr 8139	NULL	Bonn	Hamburg	53131	Germany
16583	Home	Alderstr 8229	NULL	Frankfurt	Hessen	60323	Germany
14696	Home	Alderstr 8429	NULL	Grevenbroich	Bayern	41485	Germany
16396	Home	Alderstr 8429	NULL	Mühlheim	Hamburg	63151	Germany
11438	Home	Alderstr 8642	NULL	Werne	Nordrhein-Westfalen	59368	Germany
24875	Home	Alderstr 8739	Buchhaltung	Berlin	Hamburg	14111	Germany
12870	Home	Alderweg 1845	NULL	Bonn	Nordrhein-Westfalen	53131	Germany
22585	Home	Alderweg 1849	NULL	Essen	Hamburg	45001	Germany
22659	Home	Alderweg 20	NULL	Hof	Bayern	95010	Germany
20841	Home	Alderweg 2849	NULL	Frankfurt	Bayern	91480	Germany
28435	Home	Alderweg 37	NULL	Poing	Saarland	66041	Germany
15704	Home	Alderweg 370	NULL	München	Hessen	80074	Germany
29446	Home	Alderweg 4518	NULL	Braunschweig	Nordrhein-Westfalen	38001	Germany
21009	Home	Alderweg 4662	NULL	Stuttgart	Saarland	70452	Germany
20799	Home	Alderweg 4849	NULL	Grevenbroich	Bayern	41485	Germany
22628	Home	Alderweg 4918	NULL	Duesseldorf	Hessen	40605	Germany
14198	Home	Alderweg 4948	NULL	Hamburg	Hessen	22001	Germany
22477	Home	Alderweg 500	NULL	Kassel	Hessen	34117	Germany
12605	Home	Alderweg 6246	NULL	Saarlouis	Saarland	66740	Germany
25685	Home	Alderweg 6842	NULL	Werne	Nordrhein-Westfalen	59368	Germany
20831	Home	Alderweg 7	Verkaufsabteilung	Münster	Saarland	48001	Germany
12500	Home	Alderweg 7247	NULL	Offenbach	Saarland	63009	Germany
22834	Home	Alderweg 7849	NULL	Berlin	Saarland	14197	Germany
15105	Home	Alderweg 9784	NULL	Berlin	Saarland	12171	Germany
12327	Home	Alte Landstr 1595	NULL	Braunschweig	Nordrhein-Westfalen	38001	Germany
25525	Home	Alte Landstr 199	NULL	Berlin	Nordrhein-Westfalen	14197	Germany
15629	Home	Alte Landstr 221	NULL	Werne	Nordrhein-Westfalen	59368	Germany
12406	Home	Alte Landstr 29	NULL	Grevenbroich	Bayern	41485	Germany
27309	Home	Alte Landstr 3	NULL	Mühlheim	Hamburg	63151	Germany
16474	Home	Alte Landstr 414	NULL	Kassel	Hessen	34117	Germany
20842	Home	Alte Landstr 5	NULL	Hamburg	Hamburg	20354	Germany
19354	Home	Alte Landstr 5	NULL	Stuttgart	Saarland	70452	Germany
19514	Home	Alte Landstr 6	NULL	Offenbach	Saarland	63009	Germany
17877	Home	Alte Landstr 666	NULL	Saarlouis	Saarland	66740	Germany
22678	Home	Alte Landstr 722	NULL	Hof	Bayern	95010	Germany
19482	Home	Alte Landstr 799	NULL	Paderborn	Nordrhein-Westfalen	33098	Germany
19332	Home	Alte Landstr 9	NULL	Duesseldorf	Hessen	40605	Germany
17637	Home	Alte Landstr 951	NULL	Bonn	Hamburg	53131	Germany
22506	Home	Alte Landstr 9901	NULL	Erlangen	Bayern	91054	Germany
12728	Home	Alte Landstr 9902	NULL	Frankfurt	Hessen	60323	Germany
19420	Home	Alte Landstr 991	NULL	Berlin	Hessen	14129	Germany
16049	Home	Altendorfer Straße 123	NULL	Grevenbroich	Bayern	41485	Germany
19285	Home	Altendorfer Straße 2	NULL	Kassel	Hessen	34117	Germany
12638	Home	Altendorfer Straße 299	NULL	Frankfurt	Hessen	60323	Germany
29428	Home	Altendorfer Straße 39	Einkaufsabteilung	Braunschweig	Nordrhein-Westfalen	38001	Germany
12858	Home	Altendorfer Straße 390	NULL	Berlin	Hessen	14111	Germany
14688	Home	Altendorfer Straße 390	NULL	Hamburg	Hessen	22001	Germany
27003	Home	Altendorfer Straße 395	NULL	Bonn	Nordrhein-Westfalen	53131	Germany
24580	Home	Altendorfer Straße 4	NULL	Solingen	Nordrhein-Westfalen	42651	Germany
13824	Home	Altendorfer Straße 421	NULL	Werne	Nordrhein-Westfalen	59368	Germany
21523	Home	Altendorfer Straße 461	NULL	Saarlouis	Saarland	66740	Germany
12807	Home	Altendorfer Straße 5	NULL	Offenbach	Saarland	63009	Germany
17784	Home	Altendorfer Straße 57	NULL	Paderborn	Nordrhein-Westfalen	33098	Germany
22551	Home	Altendorfer Straße 570	NULL	München	Nordrhein-Westfalen	80074	Germany
13836	Home	Altendorfer Straße 70	NULL	Hof	Bayern	95010	Germany
25529	Home	Altendorfer Straße 9	NULL	Erlangen	Bayern	91054	Germany
12128	Home	Altendorfer Straße 903	NULL	Berlin	Hessen	12171	Germany
14969	Home	Altendorfer Straße 930	NULL	Dresden	Hessen	01071	Germany
19915	Home	Altendorfer Straße 99	NULL	Mühlheim	Hamburg	63151	Germany
14828	Home	Am Gallberg 123	NULL	Stuttgart	Saarland	70452	Germany
14786	Home	Am Gallberg 186	NULL	Erlangen	Bayern	91054	Germany
22797	Home	Am Gallberg 22	NULL	Grevenbroich	Bayern	41485	Germany
13697	Home	Am Gallberg 222	NULL	Offenbach	Saarland	63009	Germany
26818	Home	Am Gallberg 2282	NULL	Frankfurt	Hessen	60323	Germany
22803	Home	Am Gallberg 234	NULL	Werne	Nordrhein-Westfalen	59368	Germany
27937	Home	Am Gallberg 2345	NULL	Hamburg	Hamburg	20354	Germany
14939	Home	Am Gallberg 24	NULL	Grevenbroich	Bayern	41485	Germany
12226	Home	Am Gallberg 24	NULL	Hof	Bayern	95010	Germany
28432	Home	Am Gallberg 2482	NULL	Hamburg	Hamburg	20354	Germany
19081	Home	Am Gallberg 2494	NULL	Frankfurt	Hessen	60323	Germany
15068	Home	Am Gallberg 2667	NULL	Paderborn	Nordrhein-Westfalen	33098	Germany
20144	Home	Am Gallberg 35	NULL	Poing	Saarland	66041	Germany
25737	Home	Am Gallberg 404	NULL	Duesseldorf	Hessen	40605	Germany
27792	Home	Am Gallberg 456	NULL	Kassel	Hessen	34117	Germany
11481	Home	Am Gallberg 46	Einkaufsabteilung	Braunschweig	Nordrhein-Westfalen	38001	Germany
25738	Home	Am Gallberg 48	NULL	Mühlheim	Hamburg	63151	Germany
26912	Home	Am Gallberg 61	NULL	Braunschweig	Nordrhein-Westfalen	38001	Germany
27831	Home	Am Gallberg 6186	NULL	Bonn	Hamburg	53001	Germany
28710	Home	Am Gallberg 64	NULL	Bonn	Nordrhein-Westfalen	53131	Germany
17704	Home	Am Gallberg 6400	NULL	Essen	Hamburg	45001	Germany
17220	Home	Am Gallberg 6404	NULL	Berlin	Saarland	14197	Germany
25322	Home	Am Gallberg 644	Verkaufsabteilung	Berlin	Saarland	12171	Germany
11602	Home	Am Gallberg 645	NULL	Salzgitter	Hessen	38231	Germany
12501	Home	Am Gallberg 65	NULL	Solingen	Nordrhein-Westfalen	42651	Germany
13598	Home	Am Gallberg 656	NULL	Werne	Nordrhein-Westfalen	59368	Germany
27315	Home	Am Gallberg 6626	NULL	Saarlouis	Saarland	66740	Germany
18031	Home	Am Gallberg 67	NULL	Offenbach	Saarland	63009	Germany
18045	Home	Am Gallberg 6726	NULL	München	Hessen	80074	Germany
26983	Home	Am Gallberg 6786	NULL	Berlin	Nordrhein-Westfalen	14197	Germany
28502	Home	Am Gallberg 686	NULL	Dresden	Hessen	01071	Germany
13786	Home	Am Gallberg 82	NULL	Kassel	Hessen	34117	Germany
12738	Home	Am Gallberg 8667	NULL	Berlin	Nordrhein-Westfalen	14197	Germany
11431	Home	Am Gallberg 94	NULL	Hof	Bayern	95010	Germany
23233	Home	Am Gallberg 987	NULL	München	Hessen	80074	Germany
26930	Home	Am Gallberg 999	Verkaufsabteilung	Münster	Saarland	48001	Germany
12390	Home	Am Grossen Dern 123	NULL	Berlin	Hamburg	12311	Germany
27312	Home	Am Grossen Dern 2547	NULL	Offenbach	Saarland	63009	Germany
13256	Home	Am Grossen Dern 345	NULL	Essen	Hamburg	45001	Germany
13513	Home	Am Grossen Dern 4284	NULL	Werne	Nordrhein-Westfalen	59368	Germany
18036	Home	Am Grossen Dern 4321	NULL	Duesseldorf	Hessen	40605	Germany
19356	Home	Am Grossen Dern 45	NULL	Darmstadt	Hessen	64283	Germany
23937	Home	Am Grossen Dern 4583	NULL	Bonn	Hamburg	53131	Germany
22623	Home	Am Grossen Dern 46	NULL	Stuttgart	Saarland	70452	Germany
11391	Home	Am Grossen Dern 4624	NULL	Salzgitter	Hessen	38231	Germany
23622	Home	Am Grossen Dern 4725	NULL	Münster	Saarland	48001	Germany
14772	Home	Am Grossen Dern 4982	NULL	Frankfurt	Bayern	91480	Germany
26414	Home	Am Grossen Dern 4982	NULL	München	Nordrhein-Westfalen	80074	Germany
20168	Home	Am Grossen Dern 4983	NULL	Berlin	Hessen	14129	Germany
12397	Home	Am Grossen Dern 725	NULL	Poing	Saarland	66041	Germany
25803	Home	Am Grossen Dern 82	NULL	Kassel	Hessen	34117	Germany
19249	Home	Am Grossen Dern 8249	NULL	Grevenbroich	Bayern	41485	Germany
21826	Home	Am Grossen Dern 9824	NULL	Ingolstadt	Bayern	85049	Germany
25720	Home	Am Karlshof 228	NULL	München	Hessen	80074	Germany
20719	Home	Am Karlshof 2462	NULL	Salzgitter	Hessen	38231	Germany
26867	Home	Am Karlshof 2499	NULL	Stuttgart	Saarland	70452	Germany
11421	Home	Am Karlshof 2500	NULL	Offenbach	Saarland	63009	Germany
13107	Home	Am Karlshof 2562	NULL	Brisbane	Queensland	4000	Australia
16039	Home	Am Karlshof 368	NULL	Bonn	Hamburg	53131	Germany
14837	Home	Am Karlshof 368	NULL	Essen	Hamburg	45001	Germany
15460	Home	Am Karlshof 6200	NULL	Poing	Saarland	66041	Germany
21550	Home	Am Karlshof 68	NULL	Berlin	Saarland	12171	Germany
24143	Home	Am Karlshof 6883	NULL	Darmstadt	Hessen	64283	Germany
16305	Home	Am Karlshof 75	NULL	Ingolstadt	Bayern	85049	Germany
13684	Home	Am Karlshof 8	NULL	Kassel	Hessen	34117	Germany
14933	Home	Am Karlshof 820	NULL	Grevenbroich	Bayern	41485	Germany
13827	Home	Am Karlshof 8228	NULL	Frankfurt	Hessen	60323	Germany
21868	Home	Am Karlshof 8368	Verkaufsabteilung	Berlin	Nordrhein-Westfalen	14197	Germany
17893	Home	Am Karlshof 8468	NULL	Werne	Nordrhein-Westfalen	59368	Germany
25550	Home	Am Karlshof 888	Einkaufsabteilung	Duesseldorf	Hessen	40434	Germany
20583	Home	Am Kreuz 123	NULL	Hamburg	Hessen	22001	Germany
28889	Home	Am Kreuz 405	NULL	Berlin	Saarland	12171	Germany
22318	Home	Am Kreuz 4055	NULL	Bonn	Hamburg	53131	Germany
20836	Home	Am Kreuz 4065	NULL	Darmstadt	Hessen	64283	Germany
25530	Home	Am Kreuz 4075	NULL	Münster	Saarland	48001	Germany
14193	Home	Am Kreuz 409	NULL	Duesseldorf	Hessen	40434	Germany
22568	Home	Am Kreuz 4095	Verkaufsabteilung	Berlin	Saarland	14197	Germany
19476	Home	Am Kreuz 4124	NULL	Werne	Nordrhein-Westfalen	59368	Germany
